TRANSACTION_ID,LINE_ITEM_ID,CUSTOMER_ID,TRANSACTION_DT,STORE_ID,CHANNEL_TYPE,PRODUCT_ID,QTY,UNIT_PRICE
W0000207088,1,29610,2018-04-15 11:34:00.000,,W,906,4,24.99
W0000207089,1,61630,2018-04-15 11:34:00.000,,W,910,1,1.99
W0000207095,1,21917,2018-04-15 12:13:00.000,,W,908,4,82
W0000207136,1,50303,2018-04-15 15:17:00.000,,W,904,1,5.89
W0000207137,1,51331,2018-04-15 15:45:00.000,,W,908,6,82
W0000207151,1,81963,2018-04-15 19:29:00.000,,W,909,1,190.5
W0000207172,1,57903,2018-04-15 21:45:00.000,,W,911,5,80
W0000207177,1,61556,2018-04-15 22:36:00.000,,W,905,6,399.89
W0000207210,1,6831,2018-04-16 01:39:00.000,,W,910,8,1.99
W0000207211,1,38851,2018-04-16 01:39:00.000,,W,907,2,89.99
W0000207213,1,12304,2018-04-16 01:56:00.000,,W,907,1,89.99
W0000207214,1,44324,2018-04-16 01:56:00.000,,W,906,6,24.99
W0000207215,1,10466,2018-04-16 02:43:00.000,,W,901,2,2.15
W0000207229,1,20049,2018-04-16 05:00:00.000,,W,908,6,82
W0000207239,1,29206,2018-04-16 06:25:00.000,,W,901,5,2.15
W0000207240,1,61226,2018-04-16 06:25:00.000,,W,911,1,80
W0000207241,1,12086,2018-04-16 06:39:00.000,,W,908,4,82
W0000207242,1,76126,2018-04-16 06:39:00.000,,W,903,8,299.99
W0000207244,1,12278,2018-04-16 06:42:00.000,,W,910,8,1.99
W0000207245,1,44298,2018-04-16 06:42:00.000,,W,904,6,5.89
W0000207246,1,6606,2018-04-16 06:47:00.000,,W,900,7,0.99
W0000207307,1,52098,2018-04-16 14:22:00.000,,W,909,7,190.5
W0000207337,1,5918,2018-04-16 18:13:00.000,,W,910,4,1.99
W0000207376,1,48413,2018-04-16 19:37:00.000,,W,905,2,399.89
W0000207377,1,80433,2018-04-16 19:37:00.000,,W,906,5,24.99
W0000207384,1,18541,2018-04-16 21:37:00.000,,W,906,2,24.99
W0000207385,1,50561,2018-04-16 21:37:00.000,,W,907,8,89.99
W0000207386,1,82581,2018-04-16 21:37:00.000,,W,911,5,80
W0000207419,1,29298,2018-04-16 23:58:00.000,,W,900,7,0.99
W0000207420,1,24596,2018-04-17 00:30:00.000,,W,907,1,89.99
W0000207421,1,56616,2018-04-17 00:30:00.000,,W,906,2,24.99
W0000207431,1,61989,2018-04-17 01:34:00.000,,W,911,3,80
W0000207433,1,26809,2018-04-17 01:43:00.000,,W,909,1,190.5
W0000207444,1,1938,2018-04-17 03:08:00.000,,W,905,2,399.89
W0000207452,1,74128,2018-04-17 05:04:00.000,,W,905,4,399.89
W0000207468,1,32966,2018-04-17 05:29:00.000,,W,909,1,190.5
W0000207486,1,19866,2018-04-17 08:32:00.000,,W,904,8,5.89
W0000207487,1,15206,2018-04-17 08:41:00.000,,W,902,6,2.89
W0000207488,1,47226,2018-04-17 08:41:00.000,,W,903,5,299.99
W0000207495,1,5414,2018-04-17 09:16:00.000,,W,908,5,82
W0000207502,1,37028,2018-04-17 09:52:00.000,,W,910,3,1.99
W0000207504,1,17375,2018-04-17 09:59:00.000,,W,906,4,24.99
W0000207512,1,58109,2018-04-17 10:55:00.000,,W,901,5,2.15
W0000207556,1,22467,2018-04-17 16:39:00.000,,W,905,2,399.89
W0000207557,1,54487,2018-04-17 16:39:00.000,,W,902,7,2.89
W0000207562,1,59169,2018-04-17 17:13:00.000,,W,908,5,82
W0000207563,1,11841,2018-04-17 17:31:00.000,,W,904,5,5.89
W0000207564,1,75881,2018-04-17 17:31:00.000,,W,909,7,190.5
W0000207565,1,81075,2018-04-17 18:29:00.000,,W,906,2,24.99
W0000207574,1,40166,2018-04-17 18:50:00.000,,W,906,1,24.99
W0000207576,1,45295,2018-04-17 18:58:00.000,,W,910,1,1.99
W0000207592,1,1895,2018-04-17 19:36:00.000,,W,904,3,5.89
W0000207602,1,58499,2018-04-17 19:55:00.000,,W,906,2,24.99
W0000207607,1,1810,2018-04-17 20:22:00.000,,W,903,2,299.99
W0000207608,1,33830,2018-04-17 20:22:00.000,,W,906,6,24.99
W0000207609,1,65850,2018-04-17 20:22:00.000,,W,907,2,89.99
W0000207611,1,24107,2018-04-17 20:26:00.000,,W,905,5,399.89
W0000207617,1,5988,2018-04-17 20:52:00.000,,W,908,3,82
W0000207618,1,38008,2018-04-17 20:52:00.000,,W,902,4,2.89
W0000207654,1,57011,2018-04-17 23:20:00.000,,W,905,1,399.89
W0000207694,1,34330,2018-04-18 04:43:00.000,,W,901,2,2.15
W0000207705,1,1585,2018-04-18 06:18:00.000,,W,910,1,1.99
W0000207706,1,65625,2018-04-18 06:18:00.000,,W,904,6,5.89
W0000207707,1,41381,2018-04-18 06:19:00.000,,W,910,6,1.99
W0000207730,1,54852,2018-04-18 08:55:00.000,,W,902,6,2.89
W0000207744,1,59542,2018-04-18 11:02:00.000,,W,910,4,1.99
W0000207764,1,60122,2018-04-18 11:19:00.000,,W,902,2,2.89
W0000207771,1,49248,2018-04-18 11:58:00.000,,W,909,1,190.5
W0000207772,1,81268,2018-04-18 11:58:00.000,,W,908,3,82
W0000207790,1,31561,2018-04-18 14:17:00.000,,W,903,1,299.99
W0000207791,1,63581,2018-04-18 14:17:00.000,,W,909,5,190.5
W0000207803,1,59674,2018-04-18 15:48:00.000,,W,905,1,399.89
W0000207840,1,7638,2018-04-18 21:03:00.000,,W,908,8,82
W0000207841,1,39658,2018-04-18 21:03:00.000,,W,904,3,5.89
W0000207842,1,13524,2018-04-18 21:23:00.000,,W,908,4,82
W0000207844,1,40482,2018-04-18 21:30:00.000,,W,909,1,190.5
W0000207883,1,51537,2018-04-19 00:24:00.000,,W,909,1,190.5
W0000207892,1,49413,2018-04-19 01:24:00.000,,W,911,3,80
W0000207893,1,81433,2018-04-19 01:24:00.000,,W,900,7,0.99
W0000207917,1,24240,2018-04-19 02:31:00.000,,W,903,7,299.99
W0000207918,1,56260,2018-04-19 02:31:00.000,,W,907,5,89.99
W0000207930,1,5604,2018-04-19 04:37:00.000,,W,910,7,1.99
W0000207931,1,37624,2018-04-19 04:37:00.000,,W,903,3,299.99
W0000207933,1,1100113,2018-04-19 04:58:00.000,,W,911,6,80
W0000207934,1,9701,2018-04-19 06:06:00.000,,W,904,4,5.89
W0000207935,1,61182,2018-04-19 07:04:00.000,,W,911,5,80
W0000207941,1,37462,2018-04-19 07:23:00.000,,W,904,6,5.89
W0000207952,1,24480,2018-04-19 08:32:00.000,,W,911,2,80
W0000207953,1,56500,2018-04-19 08:32:00.000,,W,911,2,80
W0000207956,1,36968,2018-04-19 08:36:00.000,,W,907,8,89.99
W0000207974,1,45635,2018-04-19 09:08:00.000,,W,901,4,2.15
W0000207975,1,15856,2018-04-19 09:10:00.000,,W,906,1,24.99
W0000207976,1,47876,2018-04-19 09:10:00.000,,W,903,5,299.99
W0000207989,1,43458,2018-04-19 12:09:00.000,,W,906,6,24.99
W0000207990,1,75478,2018-04-19 12:09:00.000,,W,900,1,0.99
W0000207991,1,16295,2018-04-19 14:02:00.000,,W,901,1,2.15
W0000208007,1,39049,2018-04-19 17:22:00.000,,W,904,1,5.89
W0000208015,1,60714,2018-04-19 18:46:00.000,,W,911,4,80
W0000208028,1,52676,2018-04-19 20:12:00.000,,W,902,8,2.89
W0000208051,1,49347,2018-04-19 22:51:00.000,,W,901,5,2.15
W0000208072,1,29827,2018-04-19 23:52:00.000,,W,901,3,2.15
W0000208073,1,61847,2018-04-19 23:52:00.000,,W,900,1,0.99
W0000208074,1,47030,2018-04-20 00:35:00.000,,W,906,5,24.99
W0000208075,1,80078,2018-04-20 01:44:00.000,,W,909,5,190.5
W0000208116,1,29743,2018-04-20 04:29:00.000,,W,900,6,0.99
W0000208117,1,61763,2018-04-20 04:29:00.000,,W,900,4,0.99
W0000208143,1,16105,2018-04-20 07:06:00.000,,W,911,1,80
W0000208150,1,63972,2018-04-20 09:38:00.000,,W,910,4,1.99
W0000208151,1,21749,2018-04-20 09:50:00.000,,W,909,7,190.5
W0000208154,1,23668,2018-04-20 10:15:00.000,,W,909,1,190.5
W0000208155,1,55688,2018-04-20 10:15:00.000,,W,909,7,190.5
W0000208172,1,41592,2018-04-20 13:30:00.000,,W,901,7,2.15
W0000208183,1,36445,2018-04-20 13:59:00.000,,W,908,1,82
W0000208190,1,20082,2018-04-20 14:37:00.000,,W,907,8,89.99
W0000208194,1,48864,2018-04-20 15:00:00.000,,W,906,2,24.99
W0000208212,1,34244,2018-04-20 18:24:00.000,,W,905,7,399.89
W0000208214,1,40103,2018-04-20 18:25:00.000,,W,910,2,1.99
W0000208235,1,1904,2018-04-20 21:19:00.000,,W,910,3,1.99
W0000208236,1,33924,2018-04-20 21:19:00.000,,W,904,7,5.89
W0000208239,1,32052,2018-04-20 21:22:00.000,,W,907,6,89.99
W0000208242,1,1100041,2018-04-20 21:22:00.000,,W,900,6,0.99
W0000208246,1,12868,2018-04-20 22:09:00.000,,W,906,7,24.99
W0000208264,1,10125,2018-04-20 22:58:00.000,,W,901,3,2.15
W0000208265,1,42145,2018-04-20 22:58:00.000,,W,911,8,80
W0000208270,1,25695,2018-04-21 00:07:00.000,,W,901,8,2.15
W0000208308,1,18723,2018-04-21 08:01:00.000,,W,901,6,2.15
W0000208321,1,62433,2018-04-21 09:05:00.000,,W,911,5,80
W0000208348,1,8714,2018-04-21 11:00:00.000,,W,906,4,24.99
W0000208349,1,29978,2018-04-21 11:07:00.000,,W,903,1,299.99
W0000208358,1,7008,2018-04-21 12:42:00.000,,W,906,6,24.99
W0000208359,1,15388,2018-04-21 13:38:00.000,,W,900,2,0.99
W0000208371,1,23807,2018-04-21 16:46:00.000,,W,901,4,2.15
W0000208376,1,25631,2018-04-21 17:18:00.000,,W,906,7,24.99
W0000208377,1,57651,2018-04-21 17:18:00.000,,W,900,6,0.99
W0000208399,1,56711,2018-04-21 18:40:00.000,,W,905,1,399.89
W0000208420,1,30383,2018-04-21 22:00:00.000,,W,901,5,2.15
W0000208428,1,34482,2018-04-22 02:18:00.000,,W,909,8,190.5
W0000208493,1,51607,2018-04-22 05:18:00.000,,W,903,2,299.99
W0000208505,1,17945,2018-04-22 06:49:00.000,,W,908,3,82
W0000208526,1,78978,2018-04-22 08:28:00.000,,W,907,7,89.99
W0000208568,1,7595,2018-04-22 13:34:00.000,,W,911,3,80
W0000208575,1,26075,2018-04-22 14:28:00.000,,W,906,8,24.99
W0000208576,1,58095,2018-04-22 14:28:00.000,,W,907,1,89.99
W0000208578,1,21316,2018-04-22 14:49:00.000,,W,909,8,190.5
W0000208583,1,20543,2018-04-22 18:06:00.000,,W,901,4,2.15
W0000208597,1,18014,2018-04-22 19:14:00.000,,W,906,7,24.99
W0000208598,1,82054,2018-04-22 19:14:00.000,,W,903,8,299.99
W0000208609,1,21092,2018-04-22 23:14:00.000,,W,904,3,5.89
W0000208611,1,75118,2018-04-23 00:10:00.000,,W,901,4,2.15
W0000208621,1,30989,2018-04-23 01:31:00.000,,W,900,6,0.99
W0000208674,1,47573,2018-04-23 05:43:00.000,,W,909,5,190.5
W0000208680,1,17754,2018-04-23 06:05:00.000,,W,910,1,1.99
W0000208747,1,23916,2018-04-23 13:44:00.000,,W,902,5,2.89
W0000208770,1,18280,2018-04-23 15:45:00.000,,W,910,1,1.99
W0000208771,1,82320,2018-04-23 15:45:00.000,,W,910,2,1.99
W0000208805,1,42504,2018-04-23 17:12:00.000,,W,901,3,2.15
W0000208806,1,74524,2018-04-23 17:12:00.000,,W,906,5,24.99
W0000208808,1,50425,2018-04-23 17:59:00.000,,W,909,1,190.5
W0000208825,1,18617,2018-04-23 20:42:00.000,,W,901,3,2.15
W0000208837,1,19890,2018-04-23 23:31:00.000,,W,911,4,80
W0000208854,1,30025,2018-04-24 02:28:00.000,,W,908,3,82
W0000208855,1,62045,2018-04-24 02:28:00.000,,W,908,8,82
W0000208864,1,65817,2018-04-24 04:42:00.000,,W,905,4,399.89
W0000208882,1,14975,2018-04-24 06:38:00.000,,W,903,8,299.99
W0000208883,1,46995,2018-04-24 06:38:00.000,,W,909,2,190.5
W0000208902,1,23546,2018-04-24 09:20:00.000,,W,901,8,2.15
W0000208917,1,33475,2018-04-24 10:15:00.000,,W,900,4,0.99
W0000208918,1,65495,2018-04-24 10:15:00.000,,W,905,5,399.89
W0000208932,1,62713,2018-04-24 10:31:00.000,,W,911,1,80
W0000208954,1,36528,2018-04-24 12:28:00.000,,W,900,3,0.99
W0000208955,1,12308,2018-04-24 12:31:00.000,,W,905,6,399.89
W0000208975,1,22679,2018-04-24 14:55:00.000,,W,909,3,190.5
W0000208976,1,54699,2018-04-24 14:55:00.000,,W,908,2,82
W0000209020,1,47629,2018-04-24 18:38:00.000,,W,910,1,1.99
W0000209027,1,28440,2018-04-24 20:20:00.000,,W,902,6,2.89
W0000209057,1,13297,2018-04-24 22:42:00.000,,W,900,1,0.99
W0000209058,1,45317,2018-04-24 22:42:00.000,,W,903,1,299.99
W0000209071,1,25121,2018-04-25 00:04:00.000,,W,900,4,0.99
W0000209122,1,45706,2018-04-25 03:37:00.000,,W,900,1,0.99
W0000209146,1,10900,2018-04-25 05:53:00.000,,W,906,2,24.99
W0000209155,1,14118,2018-04-25 06:38:00.000,,W,906,4,24.99
W0000209156,1,16874,2018-04-25 07:25:00.000,,W,900,6,0.99
W0000209157,1,48894,2018-04-25 07:25:00.000,,W,904,5,5.89
W0000209158,1,80914,2018-04-25 07:25:00.000,,W,904,7,5.89
W0000209162,1,47058,2018-04-25 11:10:00.000,,W,901,5,2.15
W0000209163,1,79078,2018-04-25 11:10:00.000,,W,901,4,2.15
W0000209184,1,61999,2018-04-25 12:08:00.000,,W,905,6,399.89
W0000209233,1,24915,2018-04-25 15:59:00.000,,W,906,1,24.99
W0000209279,1,3730,2018-04-25 19:12:00.000,,W,905,6,399.89
W0000209317,1,23954,2018-04-25 20:35:00.000,,W,902,4,2.89
W0000209363,1,56853,2018-04-26 00:47:00.000,,W,907,1,89.99
W0000209387,1,22852,2018-04-26 01:34:00.000,,W,907,8,89.99
W0000209388,1,54872,2018-04-26 01:34:00.000,,W,910,4,1.99
W0000209418,1,48622,2018-04-26 03:37:00.000,,W,911,6,80
W0000209419,1,80642,2018-04-26 03:37:00.000,,W,904,2,5.89
W0000209454,1,19470,2018-04-26 05:47:00.000,,W,901,1,2.15
W0000209456,1,60932,2018-04-26 06:09:00.000,,W,905,6,399.89
W0000209480,1,7221,2018-04-26 11:33:00.000,,W,905,8,399.89
W0000209528,1,53391,2018-04-26 15:54:00.000,,W,906,5,24.99
W0000209569,1,3823,2018-04-26 19:15:00.000,,W,904,5,5.89
W0000209571,1,30875,2018-04-26 20:14:00.000,,W,903,4,299.99
W0000209573,1,15777,2018-04-26 20:22:00.000,,W,905,6,399.89
W0000209593,1,45200,2018-04-26 21:08:00.000,,W,906,4,24.99
W0000209594,1,77220,2018-04-26 21:08:00.000,,W,903,2,299.99
W0000209598,1,29864,2018-04-26 21:11:00.000,,W,900,4,0.99
W0000209600,1,61884,2018-04-26 21:11:00.000,,W,910,4,1.99
W0000209615,1,37936,2018-04-26 22:15:00.000,,W,903,4,299.99
W0000209658,1,11562,2018-04-27 00:32:00.000,,W,908,6,82
W0000209660,1,40143,2018-04-27 01:12:00.000,,W,906,8,24.99
W0000209663,1,2059,2018-04-27 01:58:00.000,,W,905,8,399.89
W0000209676,1,58233,2018-04-27 04:07:00.000,,W,906,7,24.99
W0000209679,1,27613,2018-04-27 04:36:00.000,,W,911,3,80
W0000209698,1,25736,2018-04-27 05:09:00.000,,W,907,4,89.99
W0000209699,1,57756,2018-04-27 05:09:00.000,,W,900,6,0.99
W0000209700,1,47275,2018-04-27 05:35:00.000,,W,910,7,1.99
W0000209706,1,75814,2018-04-27 06:17:00.000,,W,904,3,5.89
W0000209774,1,20765,2018-04-27 11:52:00.000,,W,906,1,24.99
W0000209781,1,26005,2018-04-27 12:07:00.000,,W,903,1,299.99
W0000209782,1,58025,2018-04-27 12:07:00.000,,W,911,3,80
W0000209783,1,18946,2018-04-27 12:09:00.000,,W,907,5,89.99
W0000209789,1,21776,2018-04-27 13:24:00.000,,W,905,3,399.89
W0000209807,1,59898,2018-04-27 14:28:00.000,,W,910,2,1.99
W0000209822,1,18916,2018-04-27 15:22:00.000,,W,902,4,2.89
W0000209823,1,50936,2018-04-27 15:22:00.000,,W,900,7,0.99
W0000209825,1,16542,2018-04-27 16:38:00.000,,W,907,1,89.99
W0000209826,1,80582,2018-04-27 16:38:00.000,,W,902,8,2.89
W0000209827,1,25435,2018-04-27 16:48:00.000,,W,905,1,399.89
W0000209828,1,57455,2018-04-27 16:48:00.000,,W,907,4,89.99
W0000209830,1,32603,2018-04-27 16:55:00.000,,W,902,2,2.89
W0000209863,1,33474,2018-04-27 19:20:00.000,,W,905,3,399.89
W0000209876,1,21518,2018-04-27 19:58:00.000,,W,907,3,89.99
W0000209877,1,53538,2018-04-27 19:58:00.000,,W,907,4,89.99
W0000209882,1,53416,2018-04-27 22:19:00.000,,W,906,8,24.99
W0000209916,1,43574,2018-04-28 00:48:00.000,,W,900,5,0.99
W0000209936,1,60767,2018-04-28 01:38:00.000,,W,902,3,2.89
W0000209946,1,15604,2018-04-28 02:19:00.000,,W,909,5,190.5
W0000209947,1,79644,2018-04-28 02:19:00.000,,W,904,2,5.89
W0000209989,1,12468,2018-04-28 06:47:00.000,,W,909,7,190.5
W0000209990,1,76508,2018-04-28 06:47:00.000,,W,910,3,1.99
W0000210000,1,63419,2018-04-28 07:04:00.000,,W,903,3,299.99
W0000210001,1,61856,2018-04-28 07:12:00.000,,W,905,2,399.89
W0000210009,1,35164,2018-04-28 08:48:00.000,,W,902,5,2.89
W0000210025,1,26154,2018-04-28 10:09:00.000,,W,901,3,2.15
W0000210027,1,3651,2018-04-28 12:16:00.000,,W,907,1,89.99
W0000210029,1,42698,2018-04-28 12:26:00.000,,W,908,5,82
W0000210032,1,24462,2018-04-28 12:28:00.000,,W,906,8,24.99
W0000210055,1,58870,2018-04-28 15:29:00.000,,W,911,1,80
W0000210071,1,24083,2018-04-28 17:09:00.000,,W,904,6,5.89
W0000210072,1,56103,2018-04-28 17:09:00.000,,W,900,2,0.99
W0000210086,1,47383,2018-04-28 19:42:00.000,,W,903,6,299.99
W0000210095,1,74160,2018-04-28 20:38:00.000,,W,905,8,399.89
W0000210141,1,78308,2018-04-29 01:49:00.000,,W,906,5,24.99
W0000210159,1,7989,2018-04-29 05:00:00.000,,W,906,6,24.99
W0000210170,1,27285,2018-04-29 05:59:00.000,,W,902,2,2.89
W0000210175,1,30056,2018-04-29 08:30:00.000,,W,903,4,299.99
W0000210185,1,50138,2018-04-29 08:47:00.000,,W,904,2,5.89
W0000210194,1,23527,2018-04-29 11:07:00.000,,W,910,5,1.99
W0000210195,1,55547,2018-04-29 11:07:00.000,,W,904,2,5.89
W0000210220,1,75879,2018-04-29 13:31:00.000,,W,904,8,5.89
W0000210251,1,21616,2018-04-29 17:10:00.000,,W,905,1,399.89
W0000210252,1,53636,2018-04-29 17:10:00.000,,W,909,5,190.5
W0000210264,1,35659,2018-04-29 17:30:00.000,,W,901,4,2.15
W0000210273,1,60954,2018-04-29 18:29:00.000,,W,906,8,24.99
W0000210276,1,43844,2018-04-29 19:03:00.000,,W,901,6,2.15
W0000210285,1,33373,2018-04-29 19:54:00.000,,W,909,2,190.5
W0000210297,1,18949,2018-04-30 00:42:00.000,,W,911,5,80
W0000210298,1,50969,2018-04-30 00:42:00.000,,W,905,8,399.89
W0000210311,1,15526,2018-04-30 01:06:00.000,,W,901,3,2.15
W0000210312,1,79566,2018-04-30 01:06:00.000,,W,908,2,82
W0000210355,1,20352,2018-04-30 06:35:00.000,,W,903,4,299.99
W0000210419,1,42772,2018-04-30 13:39:00.000,,W,906,4,24.99
W0000210429,1,42417,2018-04-30 13:58:00.000,,W,900,1,0.99
W0000210441,1,4686,2018-04-30 14:57:00.000,,W,909,7,190.5
W0000210457,1,53032,2018-04-30 16:47:00.000,,W,900,6,0.99
W0000210478,1,25603,2018-04-30 18:01:00.000,,W,907,1,89.99
W0000210488,1,37493,2018-04-30 18:29:00.000,,W,903,8,299.99
W0000210491,1,59294,2018-04-30 18:35:00.000,,W,911,4,80
W0000210508,1,21327,2018-04-30 19:46:00.000,,W,903,3,299.99
W0000210514,1,62928,2018-04-30 20:02:00.000,,W,903,4,299.99
W0000210522,1,18840,2018-04-30 20:07:00.000,,W,902,2,2.89
W0000210533,1,15243,2018-04-30 21:47:00.000,,W,911,3,80
W0000210582,1,20088,2018-05-01 04:09:00.000,,W,905,1,399.89
W0000210591,1,6359,2018-05-01 04:29:00.000,,W,907,5,89.99
W0000210609,1,25693,2018-05-01 05:47:00.000,,W,905,2,399.89
W0000210641,1,58180,2018-05-01 09:01:00.000,,W,905,2,399.89
W0000210650,1,55213,2018-05-01 09:08:00.000,,W,900,1,0.99
W0000210651,1,34310,2018-05-01 09:12:00.000,,W,910,4,1.99
W0000210668,1,44032,2018-05-01 10:50:00.000,,W,910,5,1.99
W0000210669,1,76052,2018-05-01 10:50:00.000,,W,909,5,190.5
W0000210675,1,2408,2018-05-01 11:22:00.000,,W,910,4,1.99
W0000210676,1,53088,2018-05-01 11:45:00.000,,W,907,3,89.99
W0000210688,1,63983,2018-05-01 12:34:00.000,,W,906,7,24.99
W0000210694,1,36741,2018-05-01 13:28:00.000,,W,903,6,299.99
W0000210727,1,56708,2018-05-01 18:52:00.000,,W,905,6,399.89
W0000210759,1,43441,2018-05-02 00:29:00.000,,W,900,1,0.99
W0000210760,1,75461,2018-05-02 00:29:00.000,,W,911,5,80
W0000210766,1,34535,2018-05-02 03:03:00.000,,W,910,2,1.99
W0000210806,1,36934,2018-05-02 08:48:00.000,,W,900,1,0.99
W0000210807,1,28111,2018-05-02 10:39:00.000,,W,907,4,89.99
W0000210849,1,27843,2018-05-02 14:38:00.000,,W,909,1,190.5
W0000210874,1,54581,2018-05-02 19:42:00.000,,W,900,2,0.99
W0000210884,1,12779,2018-05-02 20:12:00.000,,W,906,8,24.99
W0000210885,1,76819,2018-05-02 20:12:00.000,,W,905,4,399.89
W0000210902,1,12863,2018-05-02 21:49:00.000,,W,908,4,82
W0000210903,1,25561,2018-05-02 21:50:00.000,,W,911,5,80
W0000210904,1,16183,2018-05-02 21:55:00.000,,W,907,1,89.99
W0000210905,1,48203,2018-05-02 21:55:00.000,,W,905,2,399.89
W0000210949,1,25143,2018-05-03 02:41:00.000,,W,902,6,2.89
W0000210954,1,47473,2018-05-03 03:01:00.000,,W,908,5,82
W0000210969,1,45304,2018-05-03 03:41:00.000,,W,906,5,24.99
W0000210970,1,77324,2018-05-03 03:41:00.000,,W,901,1,2.15
W0000210980,1,28628,2018-05-03 04:18:00.000,,W,907,5,89.99
W0000211000,1,14015,2018-05-03 10:02:00.000,,W,907,6,89.99
W0000211001,1,78055,2018-05-03 10:02:00.000,,W,910,2,1.99
W0000211007,1,21312,2018-05-03 10:24:00.000,,W,901,6,2.15
W0000211009,1,53332,2018-05-03 10:24:00.000,,W,909,7,190.5
W0000211014,1,42810,2018-05-03 10:28:00.000,,W,909,2,190.5
W0000211015,1,48962,2018-05-03 10:31:00.000,,W,905,3,399.89
W0000211016,1,80982,2018-05-03 10:31:00.000,,W,906,3,24.99
W0000211051,1,36411,2018-05-03 12:24:00.000,,W,909,1,190.5
W0000211052,1,60108,2018-05-03 12:52:00.000,,W,909,5,190.5
W0000211062,1,31579,2018-05-03 14:49:00.000,,W,908,5,82
W0000211075,1,60255,2018-05-03 16:57:00.000,,W,910,1,1.99
W0000211112,1,5599,2018-05-03 20:46:00.000,,W,908,8,82
W0000211113,1,37619,2018-05-03 20:46:00.000,,W,901,5,2.15
W0000211145,1,30659,2018-05-04 02:18:00.000,,W,908,4,82
W0000211175,1,61329,2018-05-04 03:14:00.000,,W,907,7,89.99
W0000211195,1,75094,2018-05-04 03:54:00.000,,W,900,5,0.99
W0000211205,1,59320,2018-05-04 05:39:00.000,,W,900,3,0.99
W0000211216,1,54570,2018-05-04 07:18:00.000,,W,907,5,89.99
W0000211221,1,42062,2018-05-04 07:30:00.000,,W,909,3,190.5
W0000211227,1,1100056,2018-05-04 08:24:00.000,,W,901,7,2.15
W0000211237,1,50865,2018-05-04 09:13:00.000,,W,910,5,1.99
W0000211243,1,18385,2018-05-04 09:46:00.000,,W,905,7,399.89
W0000211244,1,50405,2018-05-04 09:46:00.000,,W,903,6,299.99
W0000211269,1,74260,2018-05-04 14:23:00.000,,W,903,5,299.99
W0000211290,1,51819,2018-05-04 16:43:00.000,,W,908,8,82
W0000211291,1,6183,2018-05-04 16:54:00.000,,W,901,6,2.15
W0000211297,1,37556,2018-05-04 17:37:00.000,,W,901,5,2.15
W0000211301,1,28293,2018-05-04 18:03:00.000,,W,902,1,2.89
W0000211339,1,33414,2018-05-04 21:16:00.000,,W,903,7,299.99
W0000211342,1,44856,2018-05-04 21:30:00.000,,W,902,1,2.89
W0000211356,1,81201,2018-05-04 23:14:00.000,,W,908,6,82
W0000211357,1,20720,2018-05-04 23:45:00.000,,W,909,2,190.5
W0000211381,1,37681,2018-05-05 00:25:00.000,,W,901,4,2.15
W0000211401,1,53955,2018-05-05 01:53:00.000,,W,901,2,2.15
W0000211416,1,18853,2018-05-05 02:18:00.000,,W,906,8,24.99
W0000211417,1,5754,2018-05-05 02:22:00.000,,W,900,5,0.99
W0000211418,1,37774,2018-05-05 02:22:00.000,,W,911,1,80
W0000211434,1,9815,2018-05-05 03:13:00.000,,W,900,4,0.99
W0000211566,1,24441,2018-05-05 12:36:00.000,,W,911,6,80
W0000211580,1,42729,2018-05-05 13:57:00.000,,W,900,7,0.99
W0000211581,1,74749,2018-05-05 13:57:00.000,,W,905,8,399.89
W0000211601,1,1100063,2018-05-05 15:17:00.000,,W,901,6,2.15
W0000211602,1,34538,2018-05-05 15:26:00.000,,W,911,2,80
W0000211608,1,21318,2018-05-05 17:29:00.000,,W,906,5,24.99
W0000211618,1,47406,2018-05-05 19:07:00.000,,W,901,4,2.15
W0000211670,1,34415,2018-05-06 00:35:00.000,,W,904,1,5.89
W0000211695,1,12030,2018-05-06 02:52:00.000,,W,900,1,0.99
W0000211696,1,44050,2018-05-06 02:52:00.000,,W,910,5,1.99
W0000211703,1,10627,2018-05-06 03:32:00.000,,W,907,4,89.99
W0000211704,1,42647,2018-05-06 03:32:00.000,,W,903,3,299.99
W0000211721,1,32796,2018-05-06 06:56:00.000,,W,906,5,24.99
W0000211736,1,34090,2018-05-06 07:44:00.000,,W,906,3,24.99
W0000211739,1,40343,2018-05-06 08:11:00.000,,W,910,5,1.99
W0000211775,1,9143,2018-05-06 10:11:00.000,,W,904,8,5.89
W0000211776,1,41163,2018-05-06 10:11:00.000,,W,903,3,299.99
W0000211778,1,1979,2018-05-06 10:15:00.000,,W,901,8,2.15
W0000211836,1,47547,2018-05-06 15:48:00.000,,W,902,5,2.89
W0000211839,1,63195,2018-05-06 16:31:00.000,,W,906,3,24.99
W0000211854,1,58719,2018-05-06 17:52:00.000,,W,910,5,1.99
W0000211855,1,31909,2018-05-06 18:00:00.000,,W,901,6,2.15
W0000211857,1,1100107,2018-05-06 19:41:00.000,,W,905,6,399.89
W0000211858,1,77995,2018-05-06 21:05:00.000,,W,906,6,24.99
W0000211886,1,16729,2018-05-07 00:39:00.000,,W,911,6,80
W0000211898,1,56438,2018-05-07 01:58:00.000,,W,910,3,1.99
W0000211904,1,51110,2018-05-07 02:40:00.000,,W,907,2,89.99
W0000211922,1,31700,2018-05-07 03:31:00.000,,W,908,5,82
